idx,inchi_key,smiles,cf_kingdom,cf_superclass,cf_class,cf_subclass,cf_direct_parent,npc_class_results,npc_superclass_results,npc_pathway_results,npc_isglycoside,kmedoid_10,kmedoid_20,kmedoid_25,kmedoid_30,kmedoid_35,kmedoid_40,kmedoid_45,kmedoid_50,kmedoid_100
592,DZAZCLWPNXRFFM-UHFFFAOYSA-N,Cc1c(C)c2ccc(OCC(=O)N3CCC(CC3)(C(=O)O)c4ccccc4)cc2oc1=O,Organic_compounds,Organoheterocyclic_compounds,Piperidines,Phenylpiperidines,Phenylpiperidines,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_8,KM_12,KM_22,KM_12,KM_31,KM_9,KM_43,KM_43,KM_43
593,WWINRDXLWQQKMF-GMQQYTKMSA-N,CC(C)C[C@H](NC(=O)[C@@H](Cc1ccccc1)n2c(=O)[nH]c3ccccc3c2=O)C(=O)N[C@@H](Cc4ccccc4)C(=O)O,Organic_compounds,Organic_acids_and_derivatives,Carboxylic_acids_and_derivatives,"Amino_acids,_peptides,_and_analogues",Oligopeptides,Tripeptides,Small_peptides,Amino_acids_and_Peptides,0,KM_1,KM_9,KM_12,KM_24,KM_26,KM_39,KM_44,KM_44,KM_50
594,ZRDCNUALRUCCPA-DHZHZOJOSA-N,COc1ccc(C(=O)/C=C/c2ccccc2)c(OC)c1,Organic_compounds,Phenylpropanoids_and_polyketides,"Linear_1,3-diarylpropanoids",,"Linear_1,3-diarylpropanoids",Chalcones,Flavonoids,Shikimates_and_Phenylpropanoids,0,KM_0,KM_13,KM_9,KM_19,KM_19,KM_30,KM_34,KM_14,KM_94
595,IIHDTJRXBMXFDL-UHFFFAOYSA-N,OC1=CC(=O)C(=O)c2c(O)cccc12,Organic_compounds,Benzenoids,Naphthalenes,Naphthoquinones,Naphthoquinones,Naphthoquinones,Naphthalenes,Polyketides,0,KM_0,KM_13,KM_0,KM_23,KM_23,KM_23,KM_23,KM_23,KM_85
596,GAEQWKVGMHUUKO-UHFFFAOYSA-N,Cc1cc2c3ccccc3[nH]c2c4C=CC(C)(C)Oc14,Organic_compounds,Organoheterocyclic_compounds,Indoles_and_derivatives,Carbazoles,Carbazoles,Carbazole_alkaloids,Tryptophan_alkaloids,Alkaloids,0,KM_9,KM_4,KM_4,KM_4,KM_4,KM_4,KM_4,KM_4,KM_44
597,DQRFYZHSCPBJSJ-UHFFFAOYSA-N,COc1ccc(cc1)c2cc3ccc(OCC(=O)NCC4CCC(CC4)C(=O)O)cc3oc2=O,Organic_compounds,Phenylpropanoids_and_polyketides,Isoflavonoids,Isoflav-3-enes,Isoflav-3-enones,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_9,KM_4,KM_4,KM_4,KM_6,KM_27,KM_15,KM_5,KM_86
598,AIONOLUJZLIMTK-UHFFFAOYSA-N,COc1ccc(cc1O)C2CC(=O)c3c(O)cc(O)cc3O2,Organic_compounds,Phenylpropanoids_and_polyketides,Flavonoids,O-methylated_flavonoids,4'-O-methylated_flavonoids,Flavanones,Flavonoids,Shikimates_and_Phenylpropanoids,0,KM_6,KM_10,KM_10,KM_25,KM_15,KM_11,KM_11,KM_11,KM_32
599,KSKJBRYLJGRXCN-UHFFFAOYSA-N,C[N+](C)(C)CCc1ccc(O)cc1.[I-],Organic_compounds,Benzenoids,Benzene_and_substituted_derivatives,Phenethylamines,Phenethylamines,Phenylethylamines,Tyrosine_alkaloids,Alkaloids,0,KM_5,KM_1,KM_1,KM_1,KM_10,KM_21,KM_10,KM_12,KM_0
600,RPCHMZHHNYOOEM-UXHICEINSA-N,CC(=C)COc1ccc2c(C)c(CC(=O)N3C[C@H]4C[C@@H](C3)c5cccc(=O)n5C4)c(=O)oc2c1C,Organic_compounds,Alkaloids_and_derivatives,Lupin_alkaloids,Cytisine_and_derivatives,Cytisine_and_derivatives,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_4,KM_7,KM_21,KM_29,KM_34,KM_24,KM_31,KM_42,KM_28
601,WSYWNOVAOBJIST-ZEQRLZLVSA-N,CSCC[C@H](NS(=O)(=O)c1ccc(C)cc1)C(=O)N2CCC(CC2)C(=O)N[C@@H](Cc3ccccc3)C(=O)O,Organic_compounds,Organic_acids_and_derivatives,Peptidomimetics,Hybrid_peptides,Hybrid_peptides,,,Amino_acids_and_Peptides,0,KM_2,KM_14,KM_23,KM_13,KM_13,KM_18,KM_14,KM_1,KM_53
602,GZSOSUNBTXMUFQ-UHFFFAOYSA-N,COc1ccc(cc1O)c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2,Organic_compounds,Phenylpropanoids_and_polyketides,Flavonoids,Flavonoid_glycosides,Flavonoid-7-O-glycosides,Flavones,Flavonoids,Shikimates_and_Phenylpropanoids,1,KM_6,KM_18,KM_10,KM_25,KM_16,KM_25,KM_27,KM_16,KM_61
603,HPNSFSBZBAHARI-RUDMXATFSA-N,COc1c(C)c2COC(=O)c2c(O)c1C/C=C(\C)/CCC(=O)O,Organic_compounds,Organoheterocyclic_compounds,Isocoumarans,Isobenzofuranones,Phthalides,Phthalide_derivatives,Cyclic_polyketides,Polyketides,0,KM_7,KM_11,KM_20,KM_10,KM_33,KM_37,KM_37,KM_37,KM_89
604,LKZDFKLGDGSGEO-UHFFFAOYSA-N,OCC1OC(OC2C(O)C(O)C(CO)OC2Oc3c(oc4cc(O)cc(O)c4c3=O)c5ccc(O)cc5)C(O)C(O)C1O,Organic_compounds,Phenylpropanoids_and_polyketides,Flavonoids,Flavonoid_glycosides,Flavonoid-3-O-glycosides,Flavonols,Flavonoids,Shikimates_and_Phenylpropanoids,1,KM_9,KM_18,KM_10,KM_25,KM_16,KM_25,KM_27,KM_16,KM_61
605,YFPLUTJZUXLEEA-QHSFNAQHSA-N,Cc1ccccc1C2N3[C@@H](Cc4c2[nH]c5ccccc45)C(=O)N(C3=O)c6ccccc6C(=O)NCCCN7CCOCC7,Organic_compounds,Organoheterocyclic_compounds,Indoles_and_derivatives,Pyridoindoles,Beta_carbolines,Carboline_alkaloids,Tryptophan_alkaloids,Alkaloids,0,KM_9,KM_15,KM_17,KM_16,KM_20,KM_14,KM_8,KM_26,KM_19
606,UTRZMYUYKQTKPQ-UHFFFAOYSA-N,Fc1ccc(cc1)c2[nH]c(cc3c4ccccc4nc23)C(=O)NCC5CCCO5,Organic_compounds,Alkaloids_and_derivatives,Harmala_alkaloids,,Harmala_alkaloids,Carboline_alkaloids,Tryptophan_alkaloids,Alkaloids,0,KM_1,KM_18,KM_18,KM_18,KM_1,KM_29,KM_9,KM_18,KM_34
607,WLMNOQLTEBGVAO-UHFFFAOYSA-N,O=C(CNC(=O)N1CC(=O)Nc2ccccc12)NCCc3c[nH]c4ccccc34,Organic_compounds,Organic_acids_and_derivatives,Carboxylic_acids_and_derivatives,"Amino_acids,_peptides,_and_analogues",N-carbamoyl-alpha_amino_acids_and_derivatives,Simple_indole_alkaloids,Tryptophan_alkaloids,Alkaloids,0,KM_4,KM_17,KM_14,KM_7,KM_21,KM_2,KM_28,KM_22,KM_57
608,CBXGQKNSTJDJQF-QODXOHEASA-N,OC(=O)C1CCN(CC1)C(=O)c2ccccc2N3C(=O)[C@@H]4Cc5c([nH]c6ccccc56)C(N4C3=O)c7cccc(Cl)c7,Organic_compounds,Benzenoids,Benzene_and_substituted_derivatives,Benzoyl_derivatives,1-benzoylpiperidines,Carboline_alkaloids,Tryptophan_alkaloids,Alkaloids,0,KM_9,KM_15,KM_17,KM_16,KM_20,KM_22,KM_22,KM_26,KM_45
609,LVQGEYGJUNSKKW-UHFFFAOYSA-N,Cc1cc(=O)oc2c3CCC(C)(C)Oc3cc(OCC(=O)Nc4cccnc4)c12,Organic_compounds,Phenylpropanoids_and_polyketides,Coumarins_and_derivatives,Pyranocoumarins,Angular_pyranocoumarins,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_2,KM_14,KM_19,KM_17,KM_27,KM_31,KM_16,KM_27,KM_62
610,YPHAYFLTWWLPTN-GQHGFMKCSA-N,CCC(C)[C@H](NC(=O)N1CC(=O)Nc2ccccc12)C(=O)N3CCC[C@H]3C(=O)O,Organic_compounds,Organic_acids_and_derivatives,Carboxylic_acids_and_derivatives,"Amino_acids,_peptides,_and_analogues",Dipeptides,Dipeptides,Small_peptides,Amino_acids_and_Peptides,0,KM_7,KM_17,KM_14,KM_8,KM_29,KM_8,KM_2,KM_46,KM_59
611,MFIFALKLGXNXSM-UHFFFAOYSA-N,CC(Oc1cc(C)cc2oc(=O)cc(C)c12)C(=O)NCCc3c[nH]c4ccccc34,Organic_compounds,Phenylpropanoids_and_polyketides,Coumarins_and_derivatives,,Coumarins_and_derivatives,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_8,KM_12,KM_22,KM_22,KM_12,KM_35,KM_35,KM_35,KM_16
612,LUJVUUWNAPIQQI-QAGGRKNESA-N,C[C@@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]2CCC1=O,Organic_compounds,Lipids_and_lipid-like_molecules,Steroids_and_steroid_derivatives,Androstane_steroids,Androgens_and_derivatives,Androstane_steroids,Steroids,Terpenoids,0,KM_5,KM_3,KM_1,KM_22,KM_10,KM_21,KM_10,KM_32,KM_64
613,PJICFKSSJHWPPN-SMRASZQGSA-N,CC1(C)C[C@H](O)[C@]2(C[C@H]3OC2=O)[C@@H](C1)C4=CCC5[C@@]6(C)CC[C@H](O)C(C)(C)C6CC[C@@]5(C)[C@]34C,Organic_compounds,Lipids_and_lipid-like_molecules,Prenol_lipids,Triterpenoids,Triterpenoids,Oleanane_triterpenoids,Triterpenoids,Terpenoids,0,KM_3,KM_2,KM_2,KM_21,KM_2,KM_38,KM_17,KM_25,KM_17
614,KDIKNBJFJOYFNY-UHFFFAOYSA-N,COc1ccc(CCNC(=O)Cc2ccc(OC)c(OC)c2)cc1OC,Organic_compounds,Benzenoids,Benzene_and_substituted_derivatives,Methoxybenzenes,Dimethoxybenzenes,Phenylethylamines,Tyrosine_alkaloids,Alkaloids,0,KM_0,KM_13,KM_0,KM_19,KM_19,KM_30,KM_34,KM_14,KM_94
615,CLWNGCIQDFFMPZ-UHFFFAOYSA-N,COc1ccc(cc1)c2[nH]c(cc3c4ccccc4nc23)C(=O)NCC5CCCO5,Organic_compounds,Alkaloids_and_derivatives,Harmala_alkaloids,,Harmala_alkaloids,Carboline_alkaloids,Tryptophan_alkaloids,Alkaloids,0,KM_6,KM_18,KM_18,KM_18,KM_1,KM_16,KM_1,KM_8,KM_34
616,XGKZEFLNVMYMQZ-UCGGBYDDSA-N,CC(C)C[C@H](N1C(=O)N2CCc3c([nH]c4ccccc34)[C@@]2(C)C1=O)C(=O)NC5CCN(Cc6ccccc6)CC5,Organic_compounds,Organic_acids_and_derivatives,Carboxylic_acids_and_derivatives,"Amino_acids,_peptides,_and_analogues",Dipeptides,Carboline_alkaloids,Tryptophan_alkaloids,Alkaloids,0,KM_9,KM_4,KM_4,KM_4,KM_4,KM_4,KM_4,KM_4,KM_86
617,AEEUCCIYTLQIKG-QHSFNAQHSA-N,Cc1ccc(cc1)C2N3[C@@H](Cc4c2[nH]c5ccccc45)C(=O)N(C3=O)c6ccccc6C(=O)NCCCN7CCOCC7,Organic_compounds,Organoheterocyclic_compounds,Indoles_and_derivatives,Pyridoindoles,Beta_carbolines,Carboline_alkaloids,Tryptophan_alkaloids,Alkaloids,0,KM_9,KM_15,KM_17,KM_16,KM_20,KM_14,KM_8,KM_26,KM_19
618,SDFDJNSQTCCFRD-HKFHSAMXSA-N,Brc1ccc(/C=C/C(=O)NC(=S)N2C[C@H]3C[C@H](C2)c4cccc(=O)n4C3)cc1,Organic_compounds,Alkaloids_and_derivatives,Lupin_alkaloids,Cytisine_and_derivatives,Cytisine_and_derivatives,Pyridine_alkaloids;_Quinolizidine_alkaloids,Lysine_alkaloids;_Nicotinic_acid_alkaloids,Alkaloids,0,KM_8,KM_12,KM_22,KM_12,KM_12,KM_35,KM_35,KM_45,KM_69
619,SDFDJNSQTCCFRD-HKFHSAMXSA-N,Brc1ccc(/C=C/C(=O)NC(=S)N2C[C@H]3C[C@H](C2)c4cccc(=O)n4C3)cc1,Organic_compounds,Alkaloids_and_derivatives,Lupin_alkaloids,Cytisine_and_derivatives,Cytisine_and_derivatives,Pyridine_alkaloids;_Quinolizidine_alkaloids,Lysine_alkaloids;_Nicotinic_acid_alkaloids,Alkaloids,0,KM_9,KM_4,KM_17,KM_16,KM_20,KM_14,KM_8,KM_26,KM_19
620,JVZRCNQLWOELDU-UHFFFAOYSA-N,c1ccc(cc1)c2ccncc2,Organic_compounds,Organoheterocyclic_compounds,Pyridines_and_derivatives,Phenylpyridines,Phenylpyridines,Pyridine_alkaloids,Nicotinic_acid_alkaloids,Alkaloids,0,KM_5,KM_1,KM_24,KM_5,KM_30,KM_13,KM_38,KM_34,KM_8
621,NAEZQNRJBHPTCW-CVEARBPZSA-N,O=C(COc1ccc2c3CCCc3c(=O)oc2c1)N4C[C@H]5C[C@@H](C4)c6cccc(=O)n6C5,Organic_compounds,Alkaloids_and_derivatives,Lupin_alkaloids,Cytisine_and_derivatives,Cytisine_and_derivatives,Pyridine_alkaloids;_Quinolizidine_alkaloids,Lysine_alkaloids;_Nicotinic_acid_alkaloids,Alkaloids,0,KM_8,KM_8,KM_11,KM_14,KM_14,KM_10,KM_12,KM_47,KM_47
622,ZFZSSNJEHXIXAP-TYPXCFOJSA-N,CC(C)C[C@H](N1C(=O)N2CCc3c([nH]c4ccccc34)[C@@]2(C)C1=O)C(=O)N[C@@H](C(=O)O)c5ccccc5,Organic_compounds,Organic_acids_and_derivatives,Carboxylic_acids_and_derivatives,"Amino_acids,_peptides,_and_analogues",Oligopeptides,Carboline_alkaloids,Tryptophan_alkaloids,Alkaloids,0,KM_9,KM_4,KM_4,KM_4,KM_4,KM_4,KM_4,KM_4,KM_4
623,XIWCDUHPYMOFIL-UHFFFAOYSA-N,CC(=CCc1c(oc2cc3OC(C)(C)C=Cc3c(O)c2c1=O)c4ccc(O)cc4O)C,Organic_compounds,Phenylpropanoids_and_polyketides,Flavonoids,Flavones,3-prenylated_flavones,Flavones,Flavonoids,Shikimates_and_Phenylpropanoids,0,KM_9,KM_15,KM_8,KM_9,KM_16,KM_22,KM_22,KM_39,KM_6
624,XIWCDUHPYMOFIL-UHFFFAOYSA-N,CC(=CCc1c(oc2cc3OC(C)(C)C=Cc3c(O)c2c1=O)c4ccc(O)cc4O)C,Organic_compounds,Phenylpropanoids_and_polyketides,Flavonoids,Flavones,3-prenylated_flavones,Flavones,Flavonoids,Shikimates_and_Phenylpropanoids,0,KM_9,KM_15,KM_8,KM_9,KM_6,KM_22,KM_22,KM_39,KM_6
625,FUCWJKJZOHOLEO-UHFFFAOYSA-N,COc1cc(C(=O)O)c2Oc3c(C=O)c(O)cc(C)c3C(=O)Oc2c1C,Organic_compounds,Phenylpropanoids_and_polyketides,Depsides_and_depsidones,,Depsides_and_depsidones,Depsidones,Aromatic_polyketides,Polyketides,0,KM_6,KM_10,KM_6,KM_6,KM_6,KM_27,KM_18,KM_6,KM_72
626,FMCWKGDGAHVFMC-UHFFFAOYSA-N,CC1(C)CCc2c3OC(C)(C)C=Cc3c4occ(c5ccc(O)cc5)c(=O)c4c2O1,Organic_compounds,Phenylpropanoids_and_polyketides,Isoflavonoids,Isoflavans,6-prenylated_isoflavanones,Isoflavones,Isoflavonoids,Shikimates_and_Phenylpropanoids,0,KM_9,KM_15,KM_8,KM_9,KM_22,KM_22,KM_22,KM_39,KM_6
627,LZJRNLRASBVRRX-UHFFFAOYSA-N,COc1cc-2c(CC3N(C)CCc4cc(O)c(OC)c2c34)cc1O,Organic_compounds,Alkaloids_and_derivatives,Aporphines,,Aporphines,Aporphine_alkaloids;_Isoquinoline_alkaloids,Tyrosine_alkaloids,Alkaloids,0,KM_1,KM_9,KM_12,KM_24,KM_26,KM_39,KM_44,KM_44,KM_50
628,LVPYCCYRBXQBCX-DQEYMECFSA-N,CC(C)C[C@H](NS(=O)(=O)c1ccc(C)cc1)C(=O)N2CCC(CC2)C(=O)N[C@@H](Cc3ccccc3)C(=O)O,Organic_compounds,Organic_acids_and_derivatives,Peptidomimetics,Hybrid_peptides,Hybrid_peptides,Tripeptides,Small_peptides,Amino_acids_and_Peptides,0,KM_5,KM_1,KM_23,KM_13,KM_13,KM_13,KM_13,KM_13,KM_90
629,ZRCVGVWBLFFPAV-UHFFFAOYSA-N,CC(Oc1ccc2c(cc(=O)oc2c1)c3ccccc3)C(=O)NC(Cc4c[nH]c5ccc(O)cc45)C(=O)O,Organic_compounds,Phenylpropanoids_and_polyketides,Neoflavonoids,Neoflavones,Neoflavones,,,Shikimates_and_Phenylpropanoids,0,KM_8,KM_8,KM_11,KM_14,KM_14,KM_24,KM_12,KM_45,KM_31
630,FRQPPMMXJRFDLM-UHFFFAOYSA-N,Cc1coc2cc3oc(=O)c(CCC(=O)NCCN4CCOCC4)c(C)c3cc12,Organic_compounds,Phenylpropanoids_and_polyketides,Coumarins_and_derivatives,Furanocoumarins,Psoralens,Furocoumarins;_Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_6,KM_6,KM_6,KM_6,KM_11,KM_6,KM_31,KM_42,KM_28
631,BNJUELXOBVNCKN-QHCPKHFHSA-N,COc1ccc(cc1)c2cc(=O)oc3c(C)c(OCC(=O)N[C@@H](Cc4ccc(O)cc4)C(=O)O)ccc23,Organic_compounds,Organic_acids_and_derivatives,Carboxylic_acids_and_derivatives,"Amino_acids,_peptides,_and_analogues",Tyrosine_and_derivatives,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_2,KM_14,KM_19,KM_17,KM_17,KM_27,KM_15,KM_5,KM_62
632,FAIBABZLZCCOIP-FPOVZHCZSA-N,COc1ccccc1CNC(=O)[C@@H](NC(=O)C2CCN(CC2)C(=O)[C@@H]3CCCN3)C(C)C,Organic_compounds,Organic_acids_and_derivatives,Peptidomimetics,Hybrid_peptides,Hybrid_peptides,Tripeptides,Small_peptides,Amino_acids_and_Peptides,0,KM_5,KM_1,KM_1,KM_1,KM_10,KM_21,KM_10,KM_12,KM_60
633,DWCKSBOSIIXYJK-QHSFNAQHSA-N,CC(C)c1ccc(cc1)C2N3[C@@H](Cc4c2[nH]c5ccccc45)C(=O)N(C3=O)c6ccccc6C(=O)N7CCC(CC7)C(=O)O,Organic_compounds,Benzenoids,Benzene_and_substituted_derivatives,Benzoyl_derivatives,1-benzoylpiperidines,Carboline_alkaloids,Tryptophan_alkaloids,Alkaloids,0,KM_9,KM_4,KM_4,KM_4,KM_4,KM_4,KM_4,KM_4,KM_86
634,ZWCMEFQMFZUKDZ-UHFFFAOYSA-N,Cc1c(OCC(=O)N2CCC(CC2)C(=O)N)ccc3c4CCCCc4c(=O)oc13,Organic_compounds,Phenylpropanoids_and_polyketides,Coumarins_and_derivatives,,Coumarins_and_derivatives,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_2,KM_14,KM_16,KM_27,KM_27,KM_26,KM_16,KM_31,KM_27
635,WHVXMJOXKCTZQN-CGTFTFIYSA-N,C/C=C/C=C/C(=O)[C@@H]1[C@H]([C@H]2C(=C(O)[C@]1(C)C(=O)C2(C)O)C(=O)\C=C\C=C\C)[C@]3(C)OC(=C(C)C3=O)O,Organic_compounds,Organic_oxygen_compounds,Organooxygen_compounds,Carbonyl_compounds,Cyclohexenones,Sorbicilinoids,Aromatic_polyketides,Polyketides,1,KM_9,KM_15,KM_4,KM_4,KM_22,KM_1,KM_26,KM_2,KM_4
636,OFKLOSRBXXSPGL-UXHICEINSA-N,CC(=C)COc1ccc2c(C)c(CCC(=O)N3C[C@H]4C[C@@H](C3)c5cccc(=O)n5C4)c(=O)oc2c1,Organic_compounds,Alkaloids_and_derivatives,Lupin_alkaloids,Cytisine_and_derivatives,Cytisine_and_derivatives,Pyridine_alkaloids;_Quinolizidine_alkaloids;_Simple_coumarins,Lysine_alkaloids;_Nicotinic_acid_alkaloids;_Coumarins,Alkaloids;_Shikimates_and_Phenylpropanoids,0,KM_6,KM_16,KM_13,KM_20,KM_25,KM_15,KM_31,KM_42,KM_89
637,FXEKRKUZKLMXEX-UHFFFAOYSA-N,Cc1cc(OCC(=O)N2CCC(CC2)C(=O)N)c3c(C)cc(=O)oc3c1,Organic_compounds,Phenylpropanoids_and_polyketides,Coumarins_and_derivatives,,Coumarins_and_derivatives,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_2,KM_14,KM_16,KM_27,KM_27,KM_31,KM_16,KM_27,KM_27
638,AKBAWETZQQHGRJ-TZMCWYRMSA-N,Clc1ccc(cc1)C(=O)NC(=S)N2C[C@H]3C[C@H](C2)c4cccc(=O)n4C3,Organic_compounds,Alkaloids_and_derivatives,Lupin_alkaloids,Cytisine_and_derivatives,Cytisine_and_derivatives,Pyridine_alkaloids;_Quinolizidine_alkaloids,Lysine_alkaloids;_Nicotinic_acid_alkaloids,Alkaloids,0,KM_8,KM_17,KM_14,KM_8,KM_21,KM_2,KM_28,KM_45,KM_69
639,DSSCFCVACIIGBB-UHFFFAOYSA-N,COc1ccc(OC)c(c1)c2[nH]c(cc3c4ccccc4nc23)C(=O)NC5CCN(Cc6ccccc6)CC5,Organic_compounds,Alkaloids_and_derivatives,Harmala_alkaloids,,Harmala_alkaloids,Carboline_alkaloids,Tryptophan_alkaloids,Alkaloids,0,KM_9,KM_15,KM_17,KM_16,KM_20,KM_14,KM_8,KM_26,KM_45
640,GRTQHWQVNIGNKX-QHSFNAQHSA-N,COc1cccc(c1)C2N3[C@@H](Cc4c2[nH]c5ccccc45)C(=O)N(C3=O)c6ccccc6C(=O)NCCCN7CCOCC7,Organic_compounds,Organoheterocyclic_compounds,Indoles_and_derivatives,Pyridoindoles,Beta_carbolines,Carboline_alkaloids,Tryptophan_alkaloids,Alkaloids,0,KM_9,KM_4,KM_17,KM_16,KM_20,KM_14,KM_8,KM_26,KM_19
641,WZJOBLBUWPAARZ-UCFFOFKASA-N,COc1cccc(NC(=O)[C@@H]2CCC(=O)N2C3OC(=O)c4ccccc34)c1,Organic_compounds,Organic_acids_and_derivatives,Carboxylic_acids_and_derivatives,"Amino_acids,_peptides,_and_analogues",Proline_and_derivatives,,,,0,KM_7,KM_0,KM_15,KM_28,KM_28,KM_28,KM_40,KM_40,KM_67
642,WNISVGSZMGXKHE-UHFFFAOYSA-N,Oc1nc2ccccc2c(O)c1c3ccccc3,Organic_compounds,Organoheterocyclic_compounds,Quinolines_and_derivatives,Phenylquinolines,Phenylquinolines,Quinazoline_alkaloids,Anthranilic_acid_alkaloids,Alkaloids,0,KM_0,KM_13,KM_9,KM_19,KM_19,KM_30,KM_34,KM_14,KM_98
643,UWZYFRAAONHVCD-JTSKRJEESA-N,CC(C)[C@H](N1C(=O)N2CCc3c([nH]c4ccccc34)[C@@]2(C)C1=O)C(=O)NC5CC5,Organic_compounds,Organic_acids_and_derivatives,Carboxylic_acids_and_derivatives,"Amino_acids,_peptides,_and_analogues",Dipeptides,Carboline_alkaloids,Tryptophan_alkaloids,Alkaloids,0,KM_9,KM_4,KM_4,KM_4,KM_4,KM_4,KM_4,KM_4,KM_38
644,KMRZMOYMAAVHNA-UHFFFAOYSA-N,CCCCc1cc(=O)oc2c(C)c(OCC(=O)N3CCC(CC3)(C(=O)O)c4ccccc4)ccc12,Organic_compounds,Organoheterocyclic_compounds,Piperidines,Phenylpiperidines,Phenylpiperidines,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_8,KM_17,KM_14,KM_12,KM_31,KM_9,KM_43,KM_43,KM_43
645,FDYQXCORWIBLAG-UHFFFAOYSA-N,Cc1c(C)c2ccc(OCC(=O)NCCc3c[nH]c4ccccc34)c(C)c2oc1=O,Organic_compounds,Phenylpropanoids_and_polyketides,Coumarins_and_derivatives,,Coumarins_and_derivatives,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_4,KM_7,KM_21,KM_22,KM_32,KM_32,KM_39,KM_38,KM_16
646,RUZIUYOSRDWYQF-UHFFFAOYSA-N,COc1cc2CC3N(C)CCc4cc(OC)c(OC)c(-c2cc1OC)c34,Organic_compounds,Alkaloids_and_derivatives,Aporphines,,Aporphines,Aporphine_alkaloids;_Isoquinoline_alkaloids,Tyrosine_alkaloids,Alkaloids,0,KM_1,KM_9,KM_12,KM_24,KM_26,KM_39,KM_44,KM_44,KM_50
647,VVRUNWFPOWIBDY-UHFFFAOYSA-N,COc1ccc(O)c2c(=O)c3c(OC)cc4OC5OC=CC5c4c3oc12,Organic_compounds,Phenylpropanoids_and_polyketides,Sterigmatocystins,,Sterigmatocystins,Aflatoxins;_Methyl_xanthones,Chromanes;_Xanthones,Polyketides,0,KM_6,KM_6,KM_8,KM_9,KM_16,KM_22,KM_22,KM_39,KM_48
648,UQSRXQMIXSZGLA-UHFFFAOYSA-N,CCOC(=O)c1c(C)cc(O)cc1O,Organic_compounds,Benzenoids,Benzene_and_substituted_derivatives,Benzoic_acids_and_derivatives,p-Hydroxybenzoic_acid_alkyl_esters,Shikimic_acids_and_derivatives;_Simple_phenolic_acids,Phenolic_acids_(C6-C1),Shikimates_and_Phenylpropanoids,0,KM_0,KM_19,KM_9,KM_19,KM_0,KM_19,KM_19,KM_19,KM_55
649,XHVFBECDJUGMAD-SHTZXODSSA-N,OC(=O)[C@H]1CC[C@H](CNC(=O)COc2ccc3c(c2)oc(=O)c4ccccc43)CC1,Organic_compounds,Phenylpropanoids_and_polyketides,Coumarins_and_derivatives,,Coumarins_and_derivatives,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_9,KM_16,KM_5,KM_26,KM_5,KM_36,KM_36,KM_36,KM_44
650,XNZFFRJWTVYMBF-UHFFFAOYSA-N,CN1CCc2cc3OCOc3cc2C1,Organic_compounds,Organoheterocyclic_compounds,Tetrahydroisoquinolines,,Tetrahydroisoquinolines,Amarylidaceae_alkaloids,Tyrosine_alkaloids,Alkaloids,0,KM_0,KM_17,KM_0,KM_11,KM_9,KM_7,KM_30,KM_10,KM_77
651,BDIZBBGNYDRCCA-UHFFFAOYSA-N,COc1cc2CCN(C)C(=O)c2cc1OC,Organic_compounds,Organoheterocyclic_compounds,Isoquinolines_and_derivatives,Isoquinolones_and_derivatives,Isoquinolones_and_derivatives,,,Alkaloids,0,KM_0,KM_13,KM_0,KM_0,KM_19,KM_30,KM_34,KM_14,KM_94
652,CJLYTLDVDQOMLK-PSLXWICFSA-N,C[C@H](N1C(=O)N2CCc3c([nH]c4ccccc34)[C@@]2(C)C1=O)C(=O)NC5CCCCC5,Organic_compounds,Organic_acids_and_derivatives,Carboxylic_acids_and_derivatives,"Amino_acids,_peptides,_and_analogues",Dipeptides,Carboline_alkaloids,Tryptophan_alkaloids,Alkaloids,0,KM_9,KM_4,KM_4,KM_4,KM_4,KM_4,KM_4,KM_4,KM_4
653,RPGMWZAXKRWPHG-UHFFFAOYSA-N,Cc1coc2c(C)c3oc(=O)c(CCC(=O)NCCN4CCOCC4)c(C)c3cc12,Organic_compounds,Phenylpropanoids_and_polyketides,Coumarins_and_derivatives,Furanocoumarins,Psoralens,Simple_coumarins,Coumarins,Shikimates_and_Phenylpropanoids,0,KM_9,KM_16,KM_5,KM_26,KM_5,KM_36,KM_36,KM_36,KM_36
